opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
650856071520,Berlin,13629,52.536001641,13.271448689,960401,9604,96,0 Beschäftigte,Massage (nicht medizinisch oder kosmetisch),"Saunas, Solarien, Bäder u. ä.",Erbringung v. sonstigen überwiegend persönlichen Dienstleistungen,14,im Handelsregister eingetragen,Spandau,05300841,Siemensdamm,Siemensstadt,Haselhorst / Siemensstadt,Siemensstadt
49761456458,Berlin,10557,52.529633075,13.368514801,7490015,7490,74,0 Beschäftigte,Eventmanagement,"Sonstige freiberufliche, wissenschaftliche u. technische Tätigkeiten a. n. g.","Sonstige freiberufliche, wissenschaftliche u. technische Tätigkeiten",21,Kleingewerbetreibender,Mitte,01200624,Heidestraße,Moabit Ost,Moabit,Moabit
495779561118,Berlin,13359,52.556511517,13.394365921,960401,9604,96,0 Beschäftigte,Massage (nicht medizinisch oder kosmetisch),"Saunas, Solarien, Bäder u. ä.",Erbringung v. sonstigen überwiegend persönlichen Dienstleistungen,16,im Handelsregister eingetragen,Mitte,01300732,Soldiner Straße,Osloer Straße,Gesundbrunnen,Gesundbrunnen
60490087336,Berlin,12459,52.462160955,13.513720741,721903,7219,72,10 - 19 Beschäftigte,Sonstige Forschung u. Entwicklung im Bereich Medizin,"Sonstige Forschung u. Entwicklung im Bereich Natur-, Ingenieur-, Agrarwissenschaften u. Medizin",Forschung u. Entwicklung,15,Kleingewerbetreibender,Treptow-Köpenick,09200510,Helmholtz-Kiez,Oberschöneweide,Treptow-Köpenick 2,Oberschöneweide
65168047268,Berlin,12101,52.478798064,13.385414162,451102,4511,45,0 Beschäftigte,EH m. gebrauchten Kraftwagen,"Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder weniger",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. Kraftfahrzeugen,14,im Handelsregister eingetragen,Tempelhof-Schöneberg,07400721,Paradestraße,Tempelhof Nord,Tempelhof,Tempelhof
628615271384,Berlin,10245,52.511282371,13.458559692,855101,8551,85,0 Beschäftigte,"Trainer, Sportlehrer, Betreuer",Sport- u. Freizeitunterricht,Erziehung u. Unterricht,15,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02500833,Boxhagener Platz,Frankfurter Allee Süd FK,Friedrichshain Ost,Friedrichshain
63445747858,Berlin,14055,52.509666103,13.222518155,662200,6622,66,0 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Tätigkeiten,15,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04200204,Angerburger Allee,Heerstraße,Charlottenburg West,Westend
656137871126,Berlin,14059,52.515879209,13.287827835,464921,4649,46,1 - 3 Beschäftigte,"GH m. Fahrrädern, Fahrradteilen, -zubehör u. -reifen",GH m. sonstigen Gebrauchs- u. Verbrauchsgütern,Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),15,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04300413,Klausenerplatz,Schloss Charlottenburg,Charlottenburg Zentrum,Charlottenburg
721543871146,Berlin,13465,52.639098992,13.30536628,960223,9602,96,0 Beschäftigte,"Fußpflege, allgemein",Frisör- u. Kosmetiksalons,Erbringung v. sonstigen überwiegend persönlichen Dienstleistungen,13,im Handelsregister eingetragen,Reinickendorf,12400721,Frohnau Ost,Nord 1 - Frohnau/Hermsdorf,Grüner Norden,Frohnau
690913271044,Berlin,10243,52.507805877,13.450082741,5920,5920,59,0 Beschäftigte,Tonstudios; H. v. Hörfunkbeiträgen; Verlegen v. bespielten Tonträgern u. Musikalien,Tonstudios; H. v. Hörfunkbeiträgen; Verlegen v. bespielten Tonträgern u. Musikalien,"Herstellung, Verleih u. Vertrieb v. Filmen u. Fernsehprogrammen; Kinos; Tonstudios u. Verlegen v. Musik",14,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02400624,Weberwiese,Karl-Marx-Allee Süd,Friedrichshain West,Friedrichshain
